Collar_ID,LMT_Date,LMT_Time,DateTime,Latitude,Longitude,DOP
42559,17/09/2020,23:00:09,17/09/2020 23:00,-1.3027667,34.9925243,1.2
42559,17/09/2020,22:00:09,17/09/2020 22:00,-1.3027851,34.992567,1
42559,17/09/2020,21:00:40,17/09/2020 21:00,-1.3052836,34.9930417,1
42559,17/09/2020,20:00:11,17/09/2020 20:00,-1.3051957,34.9931513,1.8
42559,17/09/2020,19:00:11,17/09/2020 19:00,-1.3042985,34.99444,1.8
42559,17/09/2020,18:00:12,17/09/2020 18:00,-1.3023893,34.9954349,1.4
42559,17/09/2020,17:00:09,17/09/2020 17:00,-1.3027405,34.9956329,1.8
42559,17/09/2020,16:00:38,17/09/2020 16:00,-1.3027238,34.995577,1.2
42559,17/09/2020,15:00:23,17/09/2020 15:00,-1.3027327,34.9956167,2.4
42559,17/09/2020,14:00:11,17/09/2020 14:00,-1.3027146,34.9955843,1.8
42559,17/09/2020,12:00:11,17/09/2020 12:00,-1.3027139,34.9955637,1.2
42559,17/09/2020,11:00:38,17/09/2020 11:00,-1.3026338,34.9954901,1
42559,17/09/2020,10:03:02,17/09/2020 10:03,-1.3265087,35.0034207,6
42559,17/09/2020,13:00:11,17/09/2020 13:00,-1.3027147,34.995577,1.4
42559,18/09/2020,23:00:12,18/09/2020 23:00,-1.3168257,34.9529738,1.2
42559,18/09/2020,22:00:12,18/09/2020 22:00,-1.3172977,34.9540185,1.2
42559,18/09/2020,21:00:12,18/09/2020 21:00,-1.3196475,34.95584,1.2
42559,18/09/2020,20:00:09,18/09/2020 20:00,-1.3212726,34.9597469,1
42559,18/09/2020,19:00:12,18/09/2020 19:00,-1.3197867,34.9761282,1
42559,18/09/2020,18:00:12,18/09/2020 18:00,-1.3225958,34.9849485,1
42559,18/09/2020,17:00:13,18/09/2020 17:00,-1.3230681,34.987854,1
42559,18/09/2020,16:00:14,18/09/2020 16:00,-1.3229103,34.9880145,1.2
42559,18/09/2020,15:00:13,18/09/2020 15:00,-1.3230041,34.9878783,1
42559,18/09/2020,14:00:11,18/09/2020 14:00,-1.3227877,34.9874551,1
42559,18/09/2020,13:00:12,18/09/2020 13:00,-1.3230622,34.9879717,1
42559,18/09/2020,12:00:15,18/09/2020 12:00,-1.3231695,34.9879806,1.2
42559,18/09/2020,11:00:13,18/09/2020 11:00,-1.3230036,34.9880696,1.2
42559,18/09/2020,10:00:12,18/09/2020 10:00,-1.3252858,34.9930159,1.2
42559,18/09/2020,09:00:08,18/09/2020 09:00,-1.3226801,34.9965176,1.4
42559,18/09/2020,08:00:12,18/09/2020 08:00,-1.3204517,34.998038,1.4
42559,18/09/2020,07:00:10,18/09/2020 07:00,-1.3184782,34.9987504,1.2
42559,18/09/2020,06:00:13,18/09/2020 06:00,-1.3117334,34.9955174,1.2
42559,18/09/2020,05:00:23,18/09/2020 05:00,-1.3112739,34.9977782,1.2
42559,18/09/2020,04:00:08,18/09/2020 04:00,-1.3000849,35.0034552,1.4
42559,18/09/2020,03:00:39,18/09/2020 03:00,-1.295408,35.0045731,1.4
42559,18/09/2020,02:00:26,18/09/2020 02:00,-1.2950754,35.0020952,1.4
42559,18/09/2020,01:00:11,18/09/2020 01:00,-1.2959983,35.0012238,1.8
42559,18/09/2020,00:00:10,18/09/2020 00:00,-1.2980938,34.9997071,1.2
42559,19/09/2020,23:01:00,19/09/2020 23:01,-1.3134916,34.9734215,1
42559,19/09/2020,22:00:25,19/09/2020 22:00,-1.3134995,34.973869,1.2
42559,19/09/2020,21:00:14,19/09/2020 21:00,-1.3136249,34.973473,1
42559,19/09/2020,20:00:18,19/09/2020 20:00,-1.3137597,34.972595,1
42559,19/09/2020,19:00:14,19/09/2020 19:00,-1.3113469,34.972066,1
42559,19/09/2020,17:00:38,19/09/2020 17:00,-1.3067038,34.9686359,1
42559,19/09/2020,16:00:20,19/09/2020 16:00,-1.3059488,34.969653,1
42559,19/09/2020,15:00:13,19/09/2020 15:00,-1.3059712,34.9694977,1
42559,19/09/2020,14:00:20,19/09/2020 14:00,-1.3059628,34.9695506,1
42559,19/09/2020,11:00:35,19/09/2020 11:00,-1.3016903,34.9686625,1
42559,19/09/2020,10:00:25,19/09/2020 10:00,-1.3052277,34.963193,1.2
42559,19/09/2020,09:00:11,19/09/2020 09:00,-1.3052709,34.9633056,1.2
42559,19/09/2020,08:00:11,19/09/2020 08:00,-1.3057536,34.9649614,1.2
42559,19/09/2020,07:00:10,19/09/2020 07:00,-1.3044526,34.9595878,1.2
42559,19/09/2020,06:00:38,19/09/2020 06:00,-1.3072726,34.9559965,1.2
42559,19/09/2020,05:00:25,19/09/2020 05:00,-1.3081297,34.9550965,1.2
42559,19/09/2020,04:00:13,19/09/2020 04:00,-1.3089248,34.9545144,1.4
42559,19/09/2020,03:00:13,19/09/2020 03:00,-1.3125454,34.9493196,1.4
42559,19/09/2020,02:00:13,19/09/2020 02:00,-1.312597,34.9491413,1.4
42559,19/09/2020,01:00:12,19/09/2020 01:00,-1.3125317,34.9490795,1.4
42559,19/09/2020,00:00:12,19/09/2020 00:00,-1.3124934,34.9491348,1.2
42559,19/09/2020,18:00:12,19/09/2020 18:00,-1.3066943,34.9687102,1
42559,19/09/2020,13:00:07,19/09/2020 13:00,-1.3058639,34.9694241,1
42559,19/09/2020,12:00:10,19/09/2020 12:00,-1.3058459,34.9692622,1
42559,20/09/2020,23:00:11,20/09/2020 23:00,-1.3180063,34.9539958,1
42559,20/09/2020,22:00:13,20/09/2020 22:00,-1.3179806,34.9540046,1
42559,20/09/2020,21:00:08,20/09/2020 21:00,-1.3164553,34.9566186,1
42559,20/09/2020,20:00:11,20/09/2020 20:00,-1.3138325,34.9685968,1
42559,20/09/2020,19:00:40,20/09/2020 19:00,-1.3139072,34.9715324,1
42559,20/09/2020,18:00:12,20/09/2020 18:00,-1.3142323,34.9727607,1
42559,20/09/2020,17:00:13,20/09/2020 17:00,-1.307602,34.9803372,1
42559,20/09/2020,16:00:12,20/09/2020 16:00,-1.3093606,34.9796343,1
42559,20/09/2020,15:00:14,20/09/2020 15:00,-1.3092603,34.9793768,1.2
42559,20/09/2020,14:00:12,20/09/2020 14:00,-1.3092702,34.9793827,1
42559,20/09/2020,13:00:40,20/09/2020 13:00,-1.3092976,34.9793356,1.2
42559,20/09/2020,12:00:14,20/09/2020 12:00,-1.3094075,34.9792486,1.2
42559,20/09/2020,11:00:13,20/09/2020 11:00,-1.3094027,34.9794209,1.2
42559,20/09/2020,10:00:26,20/09/2020 10:00,-1.3092532,34.9792715,1.2
42559,20/09/2020,09:00:14,20/09/2020 09:00,-1.3092708,34.9793135,1.2
42559,20/09/2020,08:00:11,20/09/2020 08:00,-1.3092795,34.9793554,1.2
42559,20/09/2020,07:00:11,20/09/2020 07:00,-1.3094508,34.9795195,1.2
42559,20/09/2020,06:00:40,20/09/2020 06:00,-1.309939,34.9796866,1
42559,20/09/2020,05:00:15,20/09/2020 05:00,-1.3099588,34.9796932,1.2
42559,20/09/2020,04:00:15,20/09/2020 04:00,-1.30994,34.979705,1.2
42559,20/09/2020,02:00:28,20/09/2020 02:00,-1.3101131,34.9794172,1
42559,20/09/2020,01:00:23,20/09/2020 01:00,-1.313598,34.9739853,1
42559,20/09/2020,00:00:26,20/09/2020 00:00,-1.3135842,34.9737851,1
42559,20/09/2020,03:00:40,20/09/2020 03:00,-1.3101199,34.9795372,1.2
42559,21/09/2020,23:00:11,21/09/2020 23:00,-1.3090565,34.9554812,1
42559,21/09/2020,22:00:12,21/09/2020 22:00,-1.3122068,34.9539607,1
42559,21/09/2020,21:00:12,21/09/2020 21:00,-1.3129629,34.950992,1
42559,21/09/2020,20:00:13,21/09/2020 20:00,-1.3120038,34.9526508,1
42559,21/09/2020,19:00:14,21/09/2020 19:00,-1.3197335,34.9581958,1
42559,21/09/2020,18:00:12,21/09/2020 18:00,-1.3182424,34.961589,1
42559,21/09/2020,17:00:19,21/09/2020 17:00,-1.3167085,34.9719366,1.4
42559,21/09/2020,16:00:13,21/09/2020 16:00,-1.3142022,34.9770879,1.6
42559,21/09/2020,15:00:12,21/09/2020 15:00,-1.3141305,34.9770835,1
42559,21/09/2020,13:00:13,21/09/2020 13:00,-1.3141334,34.9772271,1.2
42559,21/09/2020,12:00:15,21/09/2020 12:00,-1.3141292,34.9770673,1
42559,21/09/2020,11:00:39,21/09/2020 11:00,-1.3141286,34.9770269,1
42559,21/09/2020,10:00:12,21/09/2020 10:00,-1.31417,34.9771217,1.2
42559,21/09/2020,09:00:12,21/09/2020 09:00,-1.3088692,34.967376,1.2
42559,21/09/2020,08:00:12,21/09/2020 08:00,-1.3059425,34.9670515,1.2
42559,21/09/2020,07:00:12,21/09/2020 07:00,-1.3060949,34.969566,1.2
42559,21/09/2020,06:00:14,21/09/2020 06:00,-1.3060172,34.9696007,1
42559,21/09/2020,05:00:18,21/09/2020 05:00,-1.3060435,34.9656524,1.2
42559,21/09/2020,04:00:13,21/09/2020 04:00,-1.3059985,34.965503,1.2
42559,21/09/2020,03:00:16,21/09/2020 03:00,-1.3060052,34.9654883,1.2
42559,21/09/2020,02:00:15,21/09/2020 02:00,-1.3060056,34.9655112,1.2
42559,21/09/2020,01:00:40,21/09/2020 01:00,-1.3160345,34.9547796,1.2
42559,21/09/2020,00:00:20,21/09/2020 00:00,-1.318013,34.9541431,1
42559,21/09/2020,14:00:12,21/09/2020 14:00,-1.3141394,34.9771807,1.2
42559,22/09/2020,06:00:18,22/09/2020 06:00,-1.3164937,34.9722838,1
42559,22/09/2020,23:00:11,22/09/2020 23:00,-1.3148315,34.9765787,1
42559,22/09/2020,22:00:40,22/09/2020 22:00,-1.3156107,34.9763711,1
42559,22/09/2020,21:00:14,22/09/2020 21:00,-1.3171772,34.9738343,1
42559,22/09/2020,20:00:14,22/09/2020 20:00,-1.3181338,34.9722528,1
42559,22/09/2020,19:00:11,22/09/2020 19:00,-1.3251792,34.9700287,1
42559,22/09/2020,18:00:11,22/09/2020 18:00,-1.3249809,34.9702635,1
42559,22/09/2020,17:00:40,22/09/2020 17:00,-1.3252329,34.969936,1
42559,22/09/2020,16:00:21,22/09/2020 16:00,-1.3253557,34.9699734,1
42559,22/09/2020,15:00:19,22/09/2020 15:00,-1.3210649,34.9675251,1.2
42559,22/09/2020,14:00:26,22/09/2020 14:00,-1.3180609,34.9721713,1.2
42559,22/09/2020,13:00:23,22/09/2020 13:00,-1.317843,34.9720519,1.2
42559,22/09/2020,12:00:15,22/09/2020 12:00,-1.3179027,34.9720211,1
42559,22/09/2020,11:00:13,22/09/2020 11:00,-1.3179508,34.972141,1
42559,22/09/2020,10:00:11,22/09/2020 10:00,-1.3173996,34.9720166,1
42559,22/09/2020,09:00:11,22/09/2020 09:00,-1.3174,34.972007,1
42559,22/09/2020,08:00:40,22/09/2020 08:00,-1.317409,34.9720144,1
42559,22/09/2020,07:00:15,22/09/2020 07:00,-1.3169213,34.9720173,1.2
42559,22/09/2020,05:00:11,22/09/2020 05:00,-1.316587,34.9720747,1.2
42559,22/09/2020,04:00:11,22/09/2020 04:00,-1.3027558,34.9818437,1.2
42559,22/09/2020,03:00:11,22/09/2020 03:00,-1.2987335,34.9880093,1.2
42559,22/09/2020,02:00:12,22/09/2020 02:00,-1.3008306,34.9905962,1
42559,22/09/2020,01:00:40,22/09/2020 01:00,-1.3008501,34.9900692,1
42559,22/09/2020,00:00:12,22/09/2020 00:00,-1.2998072,34.9733562,1
42559,23/09/2020,23:00:11,23/09/2020 23:00,-1.321045,34.9712416,1
42559,23/09/2020,22:00:23,23/09/2020 22:00,-1.3242471,34.9684052,1
42559,23/09/2020,21:00:17,23/09/2020 21:00,-1.3251527,34.9668443,1
42559,23/09/2020,20:00:38,23/09/2020 20:00,-1.32517,34.9666691,1
42559,23/09/2020,19:00:12,23/09/2020 19:00,-1.324491,34.9679701,1
42559,23/09/2020,18:00:12,23/09/2020 18:00,-1.318672,34.973035,1
42559,23/09/2020,17:00:16,23/09/2020 17:00,-1.3180115,34.9721285,1.2
42559,23/09/2020,16:00:24,23/09/2020 16:00,-1.3179066,34.9722154,1.2
42559,23/09/2020,14:00:11,23/09/2020 14:00,-1.3178818,34.9721093,1
42559,23/09/2020,13:00:14,23/09/2020 13:00,-1.3178785,34.9721535,1.2
42559,23/09/2020,12:00:11,23/09/2020 12:00,-1.3178811,34.9720887,1
42559,23/09/2020,10:00:12,23/09/2020 10:00,-1.3178331,34.9720923,1
42559,23/09/2020,09:00:12,23/09/2020 09:00,-1.3176736,34.9718598,1.2
42559,23/09/2020,08:00:11,23/09/2020 08:00,-1.3203569,34.9694636,1
42559,23/09/2020,07:00:12,23/09/2020 07:00,-1.3246379,34.9668472,1
42559,23/09/2020,02:00:13,23/09/2020 02:00,-1.3147732,34.9765985,1
42559,23/09/2020,01:00:11,23/09/2020 01:00,-1.3148427,34.9765559,1
42559,23/09/2020,00:00:19,23/09/2020 00:00,-1.3147695,34.9764977,1.2
42559,23/09/2020,15:00:12,23/09/2020 15:00,-1.3178997,34.972149,1
42559,23/09/2020,11:00:38,23/09/2020 11:00,-1.3178892,34.9720828,1
42559,23/09/2020,06:00:10,23/09/2020 06:00,-1.3141559,34.9755093,1
42559,23/09/2020,05:00:23,23/09/2020 05:00,-1.3147871,34.9770741,1.2
42559,23/09/2020,04:00:23,23/09/2020 04:00,-1.3148337,34.9766133,1.2
42559,23/09/2020,03:02:10,23/09/2020 03:02,-1.3136007,34.9769484,1.4
42559,24/09/2020,23:00:10,24/09/2020 23:00,-1.3055319,34.980848,1.2
42559,24/09/2020,22:00:11,24/09/2020 22:00,-1.3055687,34.980856,1
42559,24/09/2020,21:00:36,24/09/2020 21:00,-1.3055507,34.9809009,1
42559,24/09/2020,20:00:20,24/09/2020 20:00,-1.3058788,34.9805771,1.6
42559,24/09/2020,19:00:12,24/09/2020 19:00,-1.3065366,34.9735872,1.6
42559,24/09/2020,18:01:08,24/09/2020 18:01,-1.3050917,34.9771572,1.6
42559,24/09/2020,17:00:22,24/09/2020 17:00,-1.3051434,34.9773442,1.2
42559,24/09/2020,16:00:12,24/09/2020 16:00,-1.3036267,34.9745484,1
42559,24/09/2020,15:00:11,24/09/2020 15:00,-1.3043998,34.9754292,1
42559,24/09/2020,14:00:12,24/09/2020 14:00,-1.3051597,34.9772029,1
42559,24/09/2020,13:00:12,24/09/2020 13:00,-1.3055165,34.9771771,1.2
42559,24/09/2020,12:00:12,24/09/2020 12:00,-1.3053644,34.9775126,1.6
42559,24/09/2020,11:00:24,24/09/2020 11:00,-1.3056992,34.9774332,1
42559,24/09/2020,10:00:22,24/09/2020 10:00,-1.3057251,34.9773522,1.2
42559,24/09/2020,09:00:37,24/09/2020 09:00,-1.3057146,34.9773633,1
42559,24/09/2020,08:00:26,24/09/2020 08:00,-1.3058618,34.977702,1.2
42559,24/09/2020,07:00:17,24/09/2020 07:00,-1.3055993,34.9810025,1
42559,24/09/2020,06:00:13,24/09/2020 06:00,-1.3052059,34.9820336,1.2
42559,24/09/2020,05:00:15,24/09/2020 05:00,-1.3049957,34.9819865,1.2
42559,24/09/2020,04:00:11,24/09/2020 04:00,-1.3051945,34.9820725,1
42559,24/09/2020,03:00:15,24/09/2020 03:00,-1.3036266,34.982517,1.8
42559,24/09/2020,02:00:13,24/09/2020 02:00,-1.3063237,34.9849154,1.2
42559,24/09/2020,01:00:11,24/09/2020 01:00,-1.3032389,34.9841803,1.4
42559,24/09/2020,00:00:12,24/09/2020 00:00,-1.305637,34.9807015,1
42559,25/09/2020,23:00:15,25/09/2020 23:00,-1.2841397,34.989613,1.4
42559,25/09/2020,21:00:11,25/09/2020 21:00,-1.3028057,34.9818657,1.2
42559,25/09/2020,20:00:12,25/09/2020 20:00,-1.3026463,34.9818327,1.2
42559,25/09/2020,19:00:15,25/09/2020 19:00,-1.3028933,34.9817907,1.2
42559,25/09/2020,18:00:10,25/09/2020 18:00,-1.3029983,34.9815331,1
42559,25/09/2020,17:00:38,25/09/2020 17:00,-1.3025556,34.9753329,1
42559,25/09/2020,16:00:27,25/09/2020 16:00,-1.3024073,34.9751872,1.8
42559,25/09/2020,15:00:11,25/09/2020 15:00,-1.3024286,34.9751231,2
42559,25/09/2020,14:00:13,25/09/2020 14:00,-1.3024044,34.9750686,1.4
42559,25/09/2020,13:00:09,25/09/2020 13:00,-1.3024656,34.9751489,1.2
42559,25/09/2020,12:00:38,25/09/2020 12:00,-1.3024303,34.9751297,1.2
42559,25/09/2020,11:00:15,25/09/2020 11:00,-1.3011368,34.9753756,1
42559,25/09/2020,10:00:18,25/09/2020 10:00,-1.3008468,34.9757843,1.4
42559,25/09/2020,09:00:21,25/09/2020 09:00,-1.2979509,34.9797287,1.8
42559,25/09/2020,08:00:12,25/09/2020 08:00,-1.2995837,34.9879026,1
42559,25/09/2020,07:00:12,25/09/2020 07:00,-1.3008397,34.9875707,1.4
42559,25/09/2020,06:00:11,25/09/2020 06:00,-1.3031116,34.9882228,1.2
42559,25/09/2020,05:00:11,25/09/2020 05:00,-1.3030129,34.988225,1.2
42559,25/09/2020,04:00:13,25/09/2020 04:00,-1.303024,34.9882669,1.2
42559,25/09/2020,03:00:11,25/09/2020 03:00,-1.3017927,34.9884818,1.2
42559,25/09/2020,02:00:38,25/09/2020 02:00,-1.3039186,34.9888299,1
42559,25/09/2020,01:00:12,25/09/2020 01:00,-1.3040903,34.9894429,1.6
42559,25/09/2020,00:00:11,25/09/2020 00:00,-1.303845,34.9888336,1.2
42559,25/09/2020,22:00:11,25/09/2020 22:00,-1.2897521,34.9870593,2
42559,26/09/2020,23:00:16,26/09/2020 23:00,-1.2896311,34.9962857,1
42559,26/09/2020,22:00:12,26/09/2020 22:00,-1.2895555,34.9962607,1.2
42559,26/09/2020,21:00:24,26/09/2020 21:00,-1.2894968,34.9962879,1.4
42559,26/09/2020,20:00:16,26/09/2020 20:00,-1.2896562,34.9963519,1.2
42559,26/09/2020,19:00:17,26/09/2020 19:00,-1.2868742,35.0034499,1.2
42559,26/09/2020,18:00:12,26/09/2020 18:00,-1.2869304,35.0033712,1
42559,26/09/2020,17:00:11,26/09/2020 17:00,-1.2869766,35.0034271,1
42559,26/09/2020,16:00:12,26/09/2020 16:00,-1.2870485,35.0030629,1
42559,26/09/2020,15:00:11,26/09/2020 15:00,-1.2869867,35.0029746,1
42559,26/09/2020,14:00:15,26/09/2020 14:00,-1.2870169,35.0031754,1
42559,26/09/2020,13:00:11,26/09/2020 13:00,-1.2869952,35.0029591,1
42559,26/09/2020,12:00:17,26/09/2020 12:00,-1.2869308,35.0030394,1
42559,26/09/2020,11:00:11,26/09/2020 11:00,-1.2888486,35.0055363,1
42559,26/09/2020,10:02:08,26/09/2020 10:02,-1.2889061,35.0054076,1.6
42559,26/09/2020,09:00:38,26/09/2020 09:00,-1.2889016,35.0055003,1
42559,26/09/2020,08:00:19,26/09/2020 08:00,-1.2868688,35.0057313,1.2
42559,26/09/2020,07:00:13,26/09/2020 07:00,-1.2906362,35.0113326,1.2
42559,26/09/2020,06:00:13,26/09/2020 06:00,-1.2928522,35.0165527,1.2
42559,26/09/2020,05:00:09,26/09/2020 05:00,-1.2994469,35.0064446,1.2
42559,26/09/2020,04:00:10,26/09/2020 04:00,-1.2932768,35.0073763,1.2
42559,26/09/2020,03:00:37,26/09/2020 03:00,-1.2912488,35.0055886,1
42559,26/09/2020,02:00:12,26/09/2020 02:00,-1.2905769,35.0115859,1.4
42559,26/09/2020,01:00:21,26/09/2020 01:00,-1.2911195,34.9979798,1.4
42559,26/09/2020,00:00:13,26/09/2020 00:00,-1.2843547,34.990067,1.4
42559,27/09/2020,22:00:10,27/09/2020 22:00,-1.3003519,34.9854976,1
42559,27/09/2020,23:00:10,27/09/2020 23:00,-1.3003614,34.9854682,1
42559,27/09/2020,21:00:35,27/09/2020 21:00,-1.3003794,34.9855005,1
42559,27/09/2020,20:00:19,27/09/2020 20:00,-1.299826,34.9866324,1.2
42559,27/09/2020,19:00:11,27/09/2020 19:00,-1.2945382,34.9894312,1.2
42559,27/09/2020,18:00:09,27/09/2020 18:00,-1.2891274,34.9940013,1
42559,27/09/2020,17:00:10,27/09/2020 17:00,-1.2879412,34.9941014,1
42559,27/09/2020,16:00:38,27/09/2020 16:00,-1.2895887,34.9940764,1
42559,27/09/2020,15:00:29,27/09/2020 15:00,-1.2967885,34.996491,1
42559,27/09/2020,14:00:22,27/09/2020 14:00,-1.2967969,34.9962975,1.2
42559,27/09/2020,13:00:21,27/09/2020 13:00,-1.2967859,34.9963056,1
42559,27/09/2020,12:00:23,27/09/2020 12:00,-1.2955707,34.9967302,0.8
42559,27/09/2020,11:00:32,27/09/2020 11:00,-1.2955793,34.9967398,1
42559,27/09/2020,10:00:22,27/09/2020 10:00,-1.295587,34.9966985,1.2
42559,27/09/2020,09:00:11,27/09/2020 09:00,-1.2955702,34.9967471,1.2
42559,27/09/2020,08:00:19,27/09/2020 08:00,-1.2951643,34.9969274,1
42559,27/09/2020,07:00:12,27/09/2020 07:00,-1.2951909,34.9969569,1
42559,27/09/2020,06:00:32,27/09/2020 06:00,-1.2951714,34.9969679,1
42559,27/09/2020,05:00:22,27/09/2020 05:00,-1.2951786,34.9970673,1.4
42559,27/09/2020,04:00:16,27/09/2020 04:00,-1.2918754,34.9993877,1.2
42559,27/09/2020,03:00:12,27/09/2020 03:00,-1.2895689,34.9961996,1
42559,27/09/2020,02:00:22,27/09/2020 02:00,-1.2897342,34.9965145,1.2
42559,27/09/2020,01:00:17,27/09/2020 01:00,-1.289651,34.9963931,1
42559,27/09/2020,00:00:13,27/09/2020 00:00,-1.2896802,34.9963254,1.2
42559,28/09/2020,23:00:37,28/09/2020 23:00,-1.314281,34.9807713,1
42559,28/09/2020,22:00:16,28/09/2020 22:00,-1.3142843,34.9808493,2.2
42559,28/09/2020,04:00:11,28/09/2020 04:00,-1.30033,34.98558,1
42559,28/09/2020,03:00:15,28/09/2020 03:00,-1.3003751,34.9854902,1
42559,28/09/2020,02:00:12,28/09/2020 02:00,-1.3004271,34.9853011,1.2
42559,28/09/2020,21:00:10,28/09/2020 21:00,-1.3142937,34.9808398,1.4
42559,28/09/2020,20:00:11,28/09/2020 20:00,-1.3143507,34.9806256,1.2
42559,28/09/2020,19:00:11,28/09/2020 19:00,-1.3143386,34.9806425,1.2
42559,28/09/2020,18:00:11,28/09/2020 18:00,-1.3143296,34.9806675,1
42559,28/09/2020,17:00:38,28/09/2020 17:00,-1.314373,34.9806558,1
42559,28/09/2020,16:00:10,28/09/2020 16:00,-1.3139164,34.9808332,2.2
42559,28/09/2020,15:00:10,28/09/2020 15:00,-1.3130248,34.9822145,1.4
42559,28/09/2020,14:00:11,28/09/2020 14:00,-1.3112811,34.9839948,1.2
42559,28/09/2020,13:00:11,28/09/2020 13:00,-1.3113103,34.9839918,1.2
42559,28/09/2020,12:00:10,28/09/2020 12:00,-1.3112808,34.983997,1
42559,28/09/2020,10:00:12,28/09/2020 10:00,-1.3073835,34.9831322,1.2
42559,28/09/2020,09:00:12,28/09/2020 09:00,-1.307115,34.9833103,1
42559,28/09/2020,08:00:11,28/09/2020 08:00,-1.3067945,34.9819231,1
42559,28/09/2020,07:00:11,28/09/2020 07:00,-1.3067744,34.9817193,1
42559,28/09/2020,06:00:12,28/09/2020 06:00,-1.3041593,34.9807346,1
42559,28/09/2020,05:00:12,28/09/2020 05:00,-1.3003604,34.98536,1.2
42559,28/09/2020,01:00:11,28/09/2020 01:00,-1.3005153,34.9854211,1.4
42559,28/09/2020,00:00:12,28/09/2020 00:00,-1.3003341,34.9854306,1
42559,28/09/2020,11:00:38,28/09/2020 11:00,-1.3103021,34.9838998,1
42559,29/09/2020,20:00:18,29/09/2020 20:00,-1.3159408,34.9776318,1.2
42559,29/09/2020,04:00:22,29/09/2020 04:00,-1.3145875,34.9806683,1.4
42559,29/09/2020,02:00:12,29/09/2020 02:00,-1.3142925,34.9807787,1.2
42559,29/09/2020,01:00:11,29/09/2020 01:00,-1.3142912,34.980775,1
42559,29/09/2020,00:00:09,29/09/2020 00:00,-1.3142735,34.9807728,1.2
42559,29/09/2020,23:00:12,29/09/2020 23:00,-1.3161332,34.9777863,1.2
42559,29/09/2020,22:00:11,29/09/2020 22:00,-1.3159157,34.9775053,1.4
42559,29/09/2020,21:00:13,29/09/2020 21:00,-1.3160813,34.977442,1.4
42559,29/09/2020,19:00:13,29/09/2020 19:00,-1.3157985,34.9776141,1.2
42559,29/09/2020,18:00:12,29/09/2020 18:00,-1.3157723,34.9779165,1.2
42559,29/09/2020,17:00:13,29/09/2020 17:00,-1.3161203,34.9776355,1
42559,29/09/2020,16:00:12,29/09/2020 16:00,-1.3163423,34.977461,1
42559,29/09/2020,15:00:11,29/09/2020 15:00,-1.3164348,34.9777782,1.2
42559,29/09/2020,14:00:39,29/09/2020 14:00,-1.3164349,34.9778231,1.2
42559,29/09/2020,13:00:16,29/09/2020 13:00,-1.3164608,34.9780725,1.2
42559,29/09/2020,10:00:11,29/09/2020 10:00,-1.3150466,34.9796248,1.4
42559,29/09/2020,09:00:17,29/09/2020 09:00,-1.3148242,34.9799846,1.4
42559,29/09/2020,08:00:11,29/09/2020 08:00,-1.3147978,34.979953,1.2
42559,29/09/2020,07:00:12,29/09/2020 07:00,-1.314664,34.9803908,1.2
42559,29/09/2020,06:00:13,29/09/2020 06:00,-1.3145381,34.9806506,1
42559,29/09/2020,05:00:38,29/09/2020 05:00,-1.3145818,34.9806617,1.2
42559,29/09/2020,03:00:21,29/09/2020 03:00,-1.314391,34.980708,1.4
42559,29/09/2020,12:00:12,29/09/2020 12:00,-1.3159278,34.9784428,1.4
42559,29/09/2020,11:00:12,29/09/2020 11:00,-1.3156707,34.9792215,1
42559,30/09/2020,19:00:11,30/09/2020 19:00,-1.3108944,34.9868951,1
42559,30/09/2020,06:00:09,30/09/2020 06:00,-1.3146071,34.981076,1.2
42559,30/09/2020,05:00:13,30/09/2020 05:00,-1.3146267,34.9810701,1.2
42559,30/09/2020,23:00:11,30/09/2020 23:00,-1.2750935,35.0194608,1
42559,30/09/2020,22:00:09,30/09/2020 22:00,-1.2945669,35.0131232,1
42559,30/09/2020,21:00:38,30/09/2020 21:00,-1.3004602,34.9877753,1
42559,30/09/2020,20:00:25,30/09/2020 20:00,-1.3103145,34.9867192,1
42559,30/09/2020,18:00:10,30/09/2020 18:00,-1.3108819,34.9869091,1
42559,30/09/2020,17:00:11,30/09/2020 17:00,-1.3110438,34.986851,1
42559,30/09/2020,16:00:32,30/09/2020 16:00,-1.3111267,34.98689,1
42559,30/09/2020,15:00:23,30/09/2020 15:00,-1.3118191,34.9872948,1.4
42559,30/09/2020,14:00:20,30/09/2020 14:00,-1.3119101,34.9863262,1
42559,30/09/2020,13:00:22,30/09/2020 13:00,-1.3119613,34.9860466,1
42559,30/09/2020,12:00:21,30/09/2020 12:00,-1.3119234,34.9861922,1
42559,30/09/2020,11:00:25,30/09/2020 11:00,-1.3108171,34.9870234,1.2
42559,30/09/2020,10:00:23,30/09/2020 10:00,-1.3107775,34.986352,1.4
42559,30/09/2020,09:00:11,30/09/2020 09:00,-1.3112269,34.9862651,1
42559,30/09/2020,08:00:13,30/09/2020 08:00,-1.3108758,34.9861106,1
42559,30/09/2020,07:00:12,30/09/2020 07:00,-1.3111878,34.9853526,1.2
42559,30/09/2020,04:00:11,30/09/2020 04:00,-1.3148002,34.9811341,1.4
42559,30/09/2020,03:00:12,30/09/2020 03:00,-1.3162937,34.9788284,1.8
42559,30/09/2020,00:00:22,30/09/2020 00:00,-1.3164013,34.9777907,1.4
42559,30/09/2020,02:00:17,30/09/2020 02:00,-1.3165025,34.9779445,1.4
